year,month,primary_sector,municipality,registration_status,num_taxpayers,turnover_eur,invalid_reason,year_was_imputed,month_was_imputed,num_taxpayers_was_imputed,turnover_eur_was_imputed,primary_sector_was_imputed,municipality_was_imputed,registration_status_was_imputed,year_month,turnover_eur_log1p
2022.0,1.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,MITROVICË,SHOQËRI AKCIONARE,1.0,141267.96,,False,False,False,False,False,False,False,2022-01,11.85842087008913
2020.0,9.0,"Aktivitetet profesionale, shkencore dhe teknike",PEJË,INDIVIDUAL,83.0,168465.58,,False,False,False,False,False,False,False,2020-09,12.034492670823983
2024.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,INDIVIDUAL,3.0,9205.05,,False,False,False,False,False,False,False,2024-02,9.127616155602931
2022.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,INDIVIDUAL,4.0,122662.59,,False,False,False,False,False,False,False,2022-08,11.717200846646673
2020.0,12.0,"Artet, Argetimi dhe rekreacioni",FERIZAJ,OJQ,2.0,47571.39,,False,False,False,False,False,False,False,2020-12,10.770007829913254
2025.0,12.0,Industria perpunuese,PRIZREN,SH.P.K.,4.0,35413.81,,False,False,False,False,False,False,False,2025-12,10.47488537321498
2020.0,9.0,Bujqesia;Pylltaria dhe Peshkimi,FUSHË KOSOVË,INDIVIDUAL,3.0,0.0,,False,False,False,False,False,False,False,2020-09,0.0
2021.0,12.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,VITI,INDIVIDUAL,6.0,40506.44,,False,False,False,False,False,False,False,2021-12,10.609240939926876
2019.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,SH.P.K.,45.0,687635.63,,False,False,False,False,False,False,False,2019-10,13.441015823323225
2025.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,SH.P.K.,8.0,172103.26,,False,False,False,False,False,False,False,2025-06,12.055855734943831
2019.0,7.0,Industria perpunuese,VUSHTRRI,SH.P.K.,3.0,292152.22,,False,False,False,False,False,False,False,2019-07,12.585033669657252
2020.0,6.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,GJILAN,ORTAKËRIA E PËRGJ.,1.0,4302.55,,False,False,False,False,False,False,False,2020-06,8.367195542472134
2025.0,7.0,"Artet, Argetimi dhe rekreacioni",VITI,SH.P.K.,1.0,181068.94,,False,False,False,False,False,False,False,2025-07,12.106638644451072
2024.0,11.0,Akomodimi dhe sherbimi ushqimor,VUSHTRRI,INDIVIDUAL,2.0,8002.45,,False,False,False,False,False,False,False,2024-11,8.987627977700416
2020.0,1.0,Ndertimtaria,PRISHTINË,INDIVIDUAL,22.0,72523.6,,False,False,False,False,False,False,False,2020-01,11.191681093634855
2025.0,10.0,Industria perpunuese,PRISHTINË,SH.P.K.,1.0,1386.34,,False,False,False,False,False,False,False,2025-10,7.235143523655952
2024.0,9.0,Industria perpunuese,SKENDERAJ,INDIVIDUAL,1.0,3303.4,,False,False,False,False,False,False,False,2024-09,8.10301019268835
2019.0,9.0,Industria perpunuese,PRISHTINË,INDIVIDUAL,1.0,2500.0,,False,False,False,False,False,False,False,2019-09,7.824445930877619
2021.0,6.0,Industria perpunuese,FERIZAJ,SH.P.K.,2.0,27835.9,,False,False,False,False,False,False,False,2021-06,10.234117757673708
2022.0,7.0,Arsimi,PRISHTINË,INDIVIDUAL,8.0,9992.59,,False,False,False,False,False,False,False,2022-07,9.20969916644785
2022.0,7.0,Informimi dhe komunikimi,PRISHTINË,INDIVIDUAL,5.0,12190.0,,False,False,False,False,False,False,False,2022-07,9.408453253565146
2020.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,SH.P.K.,5.0,53006.99,,False,False,False,False,False,False,False,2020-07,10.87819793588889
2024.0,10.0,Ndertimtaria,PRISHTINË,DEGA E SHOQËRISË SË HUAJ,1.0,0.0,,False,False,False,False,False,False,False,2024-10,0.0
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,RAHOVEC,SH.P.K.,3.0,70429.51,,False,False,False,False,False,False,False,2020-10,11.162381828945668
2019.0,2.0,Industria perpunuese,MITROVICË VERIORE,SH.P.K.,1.0,4699.55,,False,False,False,False,False,False,False,2019-02,8.45543480212829
2021.0,12.0,Bujqesia;Pylltaria dhe Peshkimi,PEJË,INDIVIDUAL,14.0,0.0,,False,False,False,False,False,False,False,2021-12,0.0
2024.0,10.0,Person Fizik,LIPJAN,PERSON FIZIK,2.0,103904.23,,False,False,False,False,False,False,False,2024-10,11.551234512682829
2022.0,6.0,"Aktivitetet profesionale, shkencore dhe teknike",ISTOG,INDIVIDUAL,3.0,5574.0,,False,False,False,False,False,False,False,2022-06,8.62604759632832
2025.0,12.0,"Artet, Argetimi dhe rekreacioni",PRISHTINË,INDIVIDUAL,6.0,19085.74,,False,False,False,False,False,False,False,2025-12,9.856749132100262
2021.0,8.0,Ndertimtaria,PEJË,INDIVIDUAL,3.0,5915.25,,False,False,False,False,False,False,False,2021-08,8.685458081220458
2022.0,3.0,Aktivitetet e tjera sherbyese,GJILAN,INDIVIDUAL,3.0,929.0,,False,False,False,False,False,False,False,2022-03,6.835184586147301
2022.0,6.0,"Aktivitetet profesionale, shkencore dhe teknike",SUHAREKË,INDIVIDUAL,14.0,46039.3,,False,False,False,False,False,False,False,2022-06,10.73727237888757
2023.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,INDIVIDUAL,7.0,25430.65,,False,False,False,False,False,False,False,2023-05,10.143749740306571
2025.0,2.0,Sherbimet administrative dhe mbeshtetese,KLINË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2025-02,0.0
2019.0,8.0,Ndertimtaria,PRIZREN,SH.P.K.,2.0,2198.81,,False,False,False,False,False,False,False,2019-08,7.69612627198049
2025.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KLINË,INDIVIDUAL,6.0,142958.64,,False,False,False,False,False,False,False,2025-01,11.870317631643234
2025.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SKENDERAJ,SH.P.K.,1.0,1247.75,,False,False,False,False,False,False,False,2025-02,7.129898329962764
2025.0,8.0,Industria perpunuese,ZUBIN POTOK,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2025-08,0.0
2025.0,8.0,Sherbimet administrative dhe mbeshtetese,ISTOG,INDIVIDUAL,2.0,0.0,,False,False,False,False,False,False,False,2025-08,0.0
2023.0,1.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",FUSHË KOSOVË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2023-01,0.0
2021.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,SH.P.K.,14.0,614952.09,,False,False,False,False,False,False,False,2021-06,13.329301267456696
2023.0,4.0,Industria perpunuese,GJILAN,INDIVIDUAL,1.0,7385.61,,False,False,False,False,False,False,False,2023-04,8.90742418068354
2019.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KAMENICË,INDIVIDUAL,1.0,873.62,,False,False,False,False,False,False,False,2019-01,6.773789506313976
2021.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,SH.P.K.,3.0,30453.81,,False,False,False,False,False,False,False,2021-09,10.32399922453827
2021.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,SH.P.K.,5.0,412241.91,,False,False,False,False,False,False,False,2021-05,12.929368041971951
2025.0,3.0,Industria perpunuese,PRIZREN,SH.P.K.,6.0,217517.44,,False,False,False,False,False,False,False,2025-03,12.290038907526316
2021.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,SH.P.K.,1.0,2809.32,,False,False,False,False,False,False,False,2021-01,7.941053634847629
2023.0,10.0,Transporti dhe magazinimi,PEJË,INDIVIDUAL,1.0,3364.4,,False,False,False,False,False,False,False,2023-10,8.121302105742346
2023.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË VERIORE,SH.P.K.,1.0,26766.81,,False,False,False,False,False,False,False,2023-02,10.194955325173918
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,SH.P.K.,1.0,14669.87,,False,False,False,False,False,False,False,2020-10,9.593619174082049
2022.0,11.0,Industria perpunuese,GLLOGOC,SH.P.K.,2.0,93122.03,,False,False,False,False,False,False,False,2022-11,11.441676801095689
2023.0,9.0,Sherbimet administrative dhe mbeshtetese,PRIZREN,INDIVIDUAL,14.0,32484.25,,False,False,False,False,False,False,False,2023-09,10.388541419144646
2021.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,INDIVIDUAL,5.0,59969.02,,False,False,False,False,False,False,False,2021-04,11.001600049662583
2022.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2022-07,0.0
2025.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KLLOKOT,INDIVIDUAL,1.0,3850.0,,False,False,False,False,False,False,False,2025-03,8.25608813381491
2019.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,INDIVIDUAL,1.0,1723.08,,False,False,False,False,False,False,False,2019-09,7.452448853859316
2022.0,4.0,Industria nxjerrese,PEJË,INDIVIDUAL,1.0,5966.1,,False,False,False,False,False,False,False,2022-04,8.694016326221943
2020.0,9.0,Aktivitetet financiare dhe te sigurimit,VUSHTRRI,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-09,0.0
2023.0,3.0,Industria perpunuese,FUSHË KOSOVË,SH.P.K.,4.0,12820.42,,False,False,False,False,False,False,False,2023-03,9.458872488771313
2020.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRISHTINË,INDIVIDUAL,26.0,142243.46,,False,False,False,False,False,False,False,2020-02,11.865302405711727
2022.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,INDIVIDUAL,7.0,405653.15,,False,False,False,False,False,False,False,2022-05,12.913256228265148
2023.0,12.0,Person Fizik,RAHOVEC,PERSON FIZIK,37.0,144424.13,,False,False,False,False,False,False,False,2023-12,11.88051652077023
2022.0,6.0,Aktivitetet e patundshmerise,DEÇAN,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2022-06,0.0
2025.0,9.0,Transporti dhe magazinimi,ISTOG,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2025-09,0.0
2023.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,HANI I ELEZIT,INDIVIDUAL,1.0,6268.25,,False,False,False,False,False,False,False,2023-03,8.743412009247375
2025.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,INDIVIDUAL,9.0,13428.75,,False,False,False,False,False,False,False,2025-02,9.505227674303068
2025.0,10.0,Aktivitetet e shendetit te njeriut dhe te punes sociale,GRAÇANICË,SH.P.K.,2.0,153955.0,,False,False,False,False,False,False,False,2025-10,11.94442212628595
2022.0,9.0,Aktivitetet e patundshmerise,PRISHTINË,INDIVIDUAL,42.0,22271.77,,False,False,False,False,False,False,False,2022-09,10.011120135094
2022.0,9.0,"Artet, Argetimi dhe rekreacioni",PRISHTINË,SH.P.K.,41.0,203347.59,,False,False,False,False,False,False,False,2022-09,12.222676977453451
2024.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SUHAREKË,INDIVIDUAL,1.0,25124.89,,False,False,False,False,False,False,False,2024-03,10.131654067619571
2021.0,12.0,Bujqesia;Pylltaria dhe Peshkimi,GJILAN,SH.P.K.,2.0,16742.95,,False,False,False,False,False,False,False,2021-12,9.725792277977089
2022.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SH.P.K.,1.0,166653.93,,False,False,False,False,False,False,False,2022-05,12.023680666256617
2024.0,5.0,Industria perpunuese,PRISHTINË,SH.P.K.,1.0,20508.47,,False,False,False,False,False,False,False,2024-05,9.928642009679397
2019.0,9.0,Aktivitetet e tjera sherbyese,GJAKOVË,SH.P.K.,1.0,298.0,,False,False,False,False,False,False,False,2019-09,5.700443573390687
2024.0,5.0,Industria perpunuese,GLLOGOC,SH.P.K.,1.0,5155.29,,False,False,False,False,False,False,False,2024-05,8.547972607628658
2023.0,2.0,Informimi dhe komunikimi,PRISHTINË,SHOQËRI AKCIONARE,3.0,253286.76,,False,False,False,False,False,False,False,2023-02,12.442281512674564
2022.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,ZVEÇAN,INDIVIDUAL,2.0,4311.92,,False,False,False,False,False,False,False,2022-03,8.369370447901737
2025.0,5.0,Industria perpunuese,GJAKOVË,SH.P.K.,9.0,131423.58,,False,False,False,False,False,False,False,2025-05,11.786188429943529
2021.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,SH.P.K.,3.0,48804.07,,False,False,False,False,False,False,False,2021-03,10.795589479887312
2020.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MITROVICË VERIORE,SH.P.K.,1.0,900.0,,False,False,False,False,False,False,False,2020-08,6.803505257608338
2025.0,6.0,"Aktivitetet profesionale, shkencore dhe teknike",GRAÇANICË,SH.P.K.,4.0,72398.78,,False,False,False,False,False,False,False,2025-06,11.18995853969516
2021.0,3.0,Industria perpunuese,PRISHTINË,INDIVIDUAL,1.0,12787.28,,False,False,False,False,False,False,False,2021-03,9.456284405467086
2023.0,2.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,MITROVICË,INDIVIDUAL,2.0,1653.81,,False,False,False,False,False,False,False,2023-02,7.411441477595344
2023.0,11.0,Informimi dhe komunikimi,MITROVICË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2023-11,0.0
2022.0,12.0,Industria perpunuese,LIPJAN,SH.P.K.,8.0,211094.15,,False,False,False,False,False,False,False,2022-12,12.26006425867907
2019.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,INDIVIDUAL,1.0,1291.0,,False,False,False,False,False,False,False,2019-02,7.163946684342547
2021.0,11.0,Sherbimet administrative dhe mbeshtetese,PRISHTINË,INDIVIDUAL,7.0,15593.9,,False,False,False,False,False,False,False,2021-11,9.654699216709709
2020.0,7.0,Ndertimtaria,KAÇANIK,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2020-07,0.0
2024.0,8.0,Ndertimtaria,FERIZAJ,SH.P.K.,22.0,618278.7,,False,False,False,False,False,False,False,2024-08,13.334696223049084
2022.0,4.0,Akomodimi dhe sherbimi ushqimor,FERIZAJ,INDIVIDUAL,1.0,9118.64,,False,False,False,False,False,False,False,2022-04,9.11818560860506
2020.0,5.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VITI,INDIVIDUAL,3.0,52275.62,,False,False,False,False,False,False,False,2020-05,10.864304513773616
2025.0,12.0,Ndertimtaria,PRISHTINË,KOMPANI E HUAJ,1.0,175175.54,,False,False,False,False,False,False,False,2025-12,12.073549544408884
2025.0,5.0,Ndertimtaria,PRISHTINË,DEGA E SHOQËRISË SË HUAJ,1.0,0.0,,False,False,False,False,False,False,False,2025-05,0.0
2023.0,12.0,Akomodimi dhe sherbimi ushqimor,MITROVICË,SH.P.K.,36.0,686630.05,,False,False,False,False,False,False,False,2023-12,13.439552381820375
2023.0,11.0,Industria perpunuese,GJILAN,INDIVIDUAL,1.0,1317.0,,False,False,False,False,False,False,False,2023-11,7.183870715062453
2023.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VUSHTRRI,SH.P.K.,2.0,2213775.02,,False,False,False,False,False,False,False,2023-03,14.61021022182151
2024.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,INDIVIDUAL,2.0,134945.94,,False,False,False,False,False,False,False,2024-10,11.812636943124229
2021.0,10.0,Informimi dhe komunikimi,PRISHTINË,SH.P.K.,4.0,193963.44,,False,False,False,False,False,False,False,2021-10,12.175430122275085
2021.0,12.0,Industria perpunuese,GJAKOVË,INDIVIDUAL,3.0,13633.0,,False,False,False,False,False,False,False,2021-12,9.52032195192273
2019.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,SH.P.K.,1.0,13771.44,,False,False,False,False,False,False,False,2019-09,9.530424772829848
2020.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,VITI,INDIVIDUAL,4.0,28924.86,,False,False,False,False,False,False,False,2020-02,10.272491283685577
2019.0,2.0,Ndertimtaria,GLLOGOC,SH.P.K.,2.0,29739.82,,False,False,False,False,False,False,False,2019-02,10.300275791927245
2022.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,INDIVIDUAL,1.0,13029.68,,False,False,False,False,False,False,False,2022-04,9.475061856017351
2024.0,11.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJILAN,ORTAKËRIA E PËRGJ.,1.0,184314.36,,False,False,False,False,False,False,False,2024-11,12.124403482561693
2025.0,9.0,"Artet, Argetimi dhe rekreacioni",KAMENICË,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2025-09,0.0
2021.0,2.0,Akomodimi dhe sherbimi ushqimor,SHTËRPCË,SH.P.K.,3.0,28089.0,,False,False,False,False,False,False,False,2021-02,10.24316892009829
2024.0,10.0,Arsimi,VITI,INDIVIDUAL,1.0,1322.04,,False,False,False,False,False,False,False,2024-10,7.187687397973857
2025.0,5.0,Sherbimet administrative dhe mbeshtetese,PRISHTINË,SH.P.K.,12.0,350525.17,,False,False,False,False,False,False,False,2025-05,12.767190647434129
2019.0,4.0,"Aktivitetet profesionale, shkencore dhe teknike",PRISHTINË,KOMPANI E HUAJ,1.0,5103.77,,False,False,False,False,False,False,False,2019-04,8.537930675715053
2021.0,11.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,GLLOGOC,SH.P.K.,2.0,352084.86,,False,False,False,False,False,False,False,2021-11,12.771630345291022
2025.0,10.0,"Aktivitetet profesionale, shkencore dhe teknike",GJAKOVË,SH.P.K.,2.0,56217.52,,False,False,False,False,False,False,False,2025-10,10.937001518962818
2020.0,9.0,Aktivitetet e tjera sherbyese,DEÇAN,INDIVIDUAL,4.0,5315.16,,False,False,False,False,False,False,False,2020-09,8.578506517198115
2023.0,4.0,Akomodimi dhe sherbimi ushqimor,PEJË,INDIVIDUAL,3.0,62914.82,,False,False,False,False,False,False,False,2023-04,11.049552921398972
2022.0,1.0,Industria perpunuese,PRIZREN,INDIVIDUAL,2.0,2773.72,,False,False,False,False,False,False,False,2022-01,7.928305120188796
2020.0,12.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,MALISHEVË,INDIVIDUAL,1.0,2542.37,,False,False,False,False,False,False,False,2020-12,7.841245252282357
2019.0,12.0,Industria perpunuese,LIPJAN,ORTAKËRIA E PËRGJ.,2.0,0.0,,False,False,False,False,False,False,False,2019-12,0.0
2023.0,3.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PODUJEVË,SH.P.K.,5.0,147667.54,,False,False,False,False,False,False,False,2023-03,11.902725446508942
2025.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SHTËRPCË,SH.P.K.,6.0,228451.25,,False,False,False,False,False,False,False,2025-09,12.339082495925188
2024.0,3.0,Aktivitetet e tjera sherbyese,LIPJAN,SH.P.K.,1.0,756.5,,False,False,False,False,False,False,False,2024-03,6.630023537383524
2020.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,KAMENICË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2020-01,0.0
2021.0,4.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GRAÇANICË,SH.P.K.,1.0,7750.0,,False,False,False,False,False,False,False,2021-04,8.955577146281511
2020.0,2.0,Ndertimtaria,PRIZREN,INDIVIDUAL,3.0,67921.82,,False,False,False,False,False,False,False,2020-02,11.12612733955795
2023.0,5.0,Sherbimet administrative dhe mbeshtetese,RAHOVEC,SH.P.K.,1.0,6676.0,,False,False,False,False,False,False,False,2023-05,8.806424063857868
2021.0,8.0,Bujqesia;Pylltaria dhe Peshkimi,GJAKOVË,SH.P.K.,1.0,986.5,,False,False,False,False,False,False,False,2021-08,6.895176496775277
2025.0,9.0,Industria perpunuese,SKENDERAJ,INDIVIDUAL,1.0,2375.0,,False,False,False,False,False,False,False,2025-09,7.773173680482536
2023.0,9.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GJAKOVË,SH.P.K.,1.0,1246.65,,False,False,False,False,False,False,False,2023-09,7.129017060878328
2019.0,9.0,Transporti dhe magazinimi,FUSHË KOSOVË,SH.P.K.,4.0,55064.94,,False,False,False,False,False,False,False,2019-09,10.916286655187928
2022.0,6.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,PRIZREN,INDIVIDUAL,1.0,7030.0,,False,False,False,False,False,False,False,2022-06,8.858084222199162
2023.0,6.0,Industria perpunuese,PARTESH,INDIVIDUAL,1.0,688.0,,False,False,False,False,False,False,False,2023-06,6.535241271013659
2024.0,1.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,GLLOGOC,SH.P.K.,1.0,1890.0,,False,False,False,False,False,False,False,2024-01,7.544861068658458
2021.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PRIZREN,INDIVIDUAL,1.0,22140.68,,False,False,False,False,False,False,False,2021-02,10.005217084142636
2025.0,3.0,Transporti dhe magazinimi,VUSHTRRI,SH.P.K.,1.0,18150.0,,False,False,False,False,False,False,False,2025-03,9.806480934593978
2025.0,3.0,Aktivitetet e tjera sherbyese,FERIZAJ,SH.P.K.,11.0,12208.12,,False,False,False,False,False,False,False,2025-03,9.409938492435362
2019.0,12.0,"Aktivitetet profesionale, shkencore dhe teknike",SKENDERAJ,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2019-12,0.0
2025.0,8.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,PEJË,SH.P.K.,8.0,450644.85,,False,False,False,False,False,False,False,2025-08,13.018437055021703
2025.0,9.0,"Furnizimi me rryme, gaz, avull dhe ajer te kondicionuar",GJAKOVË,SH.P.K.,1.0,83361.8,,False,False,False,False,False,False,False,2025-09,11.330957445674526
2021.0,5.0,Ndertimtaria,SUHAREKË,SH.P.K.,14.0,100949.76,,False,False,False,False,False,False,False,2021-05,11.52238815219209
2024.0,7.0,Informimi dhe komunikimi,PRISHTINË,SH.P.K.,113.0,3489883.53,,False,False,False,False,False,False,False,2024-07,15.065379207671372
2022.0,2.0,"Artet, Argetimi dhe rekreacioni",LIPJAN,SH.P.K.,1.0,0.0,,False,False,False,False,False,False,False,2022-02,0.0
2022.0,2.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FUSHË KOSOVË,SH.P.K.,6.0,79066.91,,False,False,False,False,False,False,False,2022-02,11.278062382440435
2024.0,6.0,Ndertimtaria,GLLOGOC,SH.P.K.,7.0,7997.46,,False,False,False,False,False,False,False,2024-06,8.98700430213147
2020.0,9.0,Industria perpunuese,SHTIME,SH.P.K.,1.0,356283.85,,False,False,False,False,False,False,False,2020-09,12.78348583034189
2020.0,12.0,Industria perpunuese,PODUJEVË,SH.P.K.,2.0,65081.54,,False,False,False,False,False,False,False,2020-12,11.08341158945889
2020.0,4.0,Industria perpunuese,FERIZAJ,INDIVIDUAL,1.0,3459.32,,False,False,False,False,False,False,False,2020-04,8.149116349324379
2021.0,12.0,Informimi dhe komunikimi,KLINË,INDIVIDUAL,1.0,250.0,,False,False,False,False,False,False,False,2021-12,5.5254529391317835
2020.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,SH.P.K.,4.0,44599.08,,False,False,False,False,False,False,False,2020-10,10.70549093172852
2024.0,9.0,Aktivitetet e tjera sherbyese,SKENDERAJ,INDIVIDUAL,1.0,3885.0,,False,False,False,False,False,False,False,2024-09,8.265135629937385
2020.0,9.0,Aktivitetet e tjera sherbyese,VITI,INDIVIDUAL,2.0,400.0,,False,False,False,False,False,False,False,2020-09,5.993961427306569
2025.0,6.0,Mungon aktiviteti,RAHOVEC,OJQ,4.0,0.0,,False,False,False,False,False,False,False,2025-06,0.0
2022.0,9.0,Informimi dhe komunikimi,GJAKOVË,SH.P.K.,7.0,170417.78,,False,False,False,False,False,False,False,2022-09,12.046014098572142
2022.0,12.0,Ndertimtaria,MITROVICË,SH.P.K.,57.0,5545667.36,,False,False,False,False,False,False,False,2022-12,15.528527705317234
2021.0,8.0,Furnizimi me uje; Kanalizimi; Aktivitetet e menaxhimit dhe te trajtimit te mbeturinave,LIPJAN,TJETER,1.0,0.0,,False,False,False,False,False,False,False,2021-08,0.0
2020.0,6.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,OBILIQ,SH.P.K.,2.0,11452.45,,False,False,False,False,False,False,False,2020-06,9.3460462736413
2022.0,7.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,SHTIME,SH.P.K.,2.0,362326.2,,False,False,False,False,False,False,False,2022-07,12.80030294996906
2020.0,10.0,Industria perpunuese,PRISHTINË,SH.P.K.,2.0,2604.0,,False,False,False,False,False,False,False,2020-10,7.865187954187467
2020.0,2.0,Aktivitetet financiare dhe te sigurimit,GJAKOVË,NDËRMARRJE NËN MENAXHIM TË AKP-SË,1.0,10423.36,,False,False,False,False,False,False,False,2020-02,9.251900653895214
2025.0,10.0,Industria perpunuese,VUSHTRRI,INDIVIDUAL,2.0,14055.13,,False,False,False,False,False,False,False,2025-10,9.550813878543572
2025.0,8.0,Bujqesia;Pylltaria dhe Peshkimi,MALISHEVË,INDIVIDUAL,1.0,0.0,,False,False,False,False,False,False,False,2025-08,0.0
2024.0,6.0,Sherbimet administrative dhe mbeshtetese,ISTOG,KOMPANI E HUAJ,1.0,10610.0,,False,False,False,False,False,False,False,2024-06,9.269646477873591
2025.0,10.0,Tregtia me shumice dhe pakice; Riparimi i mjeteve motorike dhe motoeikletave,FERIZAJ,INDIVIDUAL,1.0,34316.33,,False,False,False,False,False,False,False,2025-10,10.443405753372742
