mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
14.703066527843475,6.900931489473531,0.07631111145019531,0.00929511231939728,300,4,5,log2,16,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 16}",0.31213649628752294,0.4083922616795732,0.44861879715466313,0.43186227359872187,0.4002524571801203,0.05284212883170448,12,0.709583444375207,0.692400399601814,0.6893207632158778,0.6902770442978832,0.6953954128726955,0.008266943324617002
20.403170824050903,10.95513656514901,0.1256309151649475,0.023930090597740667,400,12,2,log2,16,"{'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 16}",0.30808619572186424,0.4075532043074308,0.44505011719737053,0.43278192281793204,0.39836786001114943,0.05384865437398156,13,0.7445174871351605,0.7225710000376913,0.7183666841995995,0.7168764230463477,0.7255828986046998,0.011129540003795789
45.571672201156616,23.85196610617198,0.09068983793258667,0.015017680134765087,400,6,1,,8,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 8}",0.32037942740044545,0.4128319466289738,0.43319432763055876,0.42285408049139284,0.39731494553784275,0.04499841315941793,14,0.7150511205413379,0.6326973491716661,0.5998506320008291,0.5843861374110473,0.6329963097812201,0.05048431974312476
20.783759713172913,9.701879300666143,0.14139306545257568,0.058681991653245835,500,2,3,sqrt,12,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 12}",0.31231485206102727,0.3912443174406295,0.43237042568475537,0.41571789210677457,0.3879118718232967,0.04603192469956812,15,0.7457483021274951,0.6716455764254645,0.649750316426104,0.6422401668877358,0.6773460904666999,0.04094298180291172
14.808233976364136,6.885734523657848,0.1851404309272766,0.13082659460381937,300,6,3,log2,12,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 12}",0.3144086760286082,0.3882387321980123,0.42790219925170436,0.4151982664667824,0.3864369684862768,0.04398266388815585,16,0.7447073025706143,0.6681349682982213,0.6461685989833241,0.6400923416425659,0.6747758028736814,0.04170080913817958
8.372205018997192,4.154213107675274,0.05127549171447754,0.005047757005942704,200,2,5,log2,10,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10}",0.30247655930956363,0.3659004792885008,0.40367656075806746,0.3870659507097812,0.3647798875164783,0.03838157185908656,17,0.6375806604465217,0.5565675829527168,0.535762219773003,0.5296145632664528,0.5648812566096736,0.04314504158523798
9.273119032382965,3.9246081352180155,0.05706429481506348,0.01086241079704913,200,4,2,log2,10,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10}",0.3007878597423881,0.36027847894094533,0.39710876733659606,0.3846370245810211,0.3607030326502377,0.037041266441044884,18,0.7122571974935824,0.5987662930986561,0.574377909634291,0.5590572923978394,0.6111146731560922,0.06008713132790816
18.974270045757294,8.58328855990758,0.09799063205718994,0.017124884848651413,500,2,1,log2,10,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",0.2878506854255336,0.3608084423221204,0.39942415732096503,0.38958750549646404,0.35941769764127074,0.043687828769512764,19,0.7437782370206087,0.6241118344976662,0.5913851567582711,0.5800547119289072,0.6348324850513634,0.06494687056452728
6.732030808925629,3.3661756007881096,0.05519908666610718,0.0107875833794745,200,2,1,sqrt,10,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",0.28559734258782643,0.35786878787424936,0.40094672693558997,0.38884247694936636,0.358313833586758,0.044825907101078644,20,0.7425003415148717,0.6245980845058035,0.5921106395966117,0.5767217752502194,0.6339827102168765,0.06499275435298293
12.558386504650116,5.704462795723451,0.09942221641540527,0.033210650994243994,400,12,3,sqrt,8,"{'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8}",0.2785687338285525,0.3246078511335667,0.3445128255377814,0.3442954368856703,0.3229962118463927,0.026893399916317208,21,0.5646995435096154,0.46248582393738236,0.437026742873482,0.4329614008956234,0.4742933778040258,0.05340839709283397
9.010924756526947,3.458033697580609,0.05951082706451416,0.003846826597618688,300,6,3,sqrt,8,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8}",0.2712233154551724,0.3238331051338499,0.3424580884897598,0.34658780622378205,0.32102557882564103,0.03000386467127868,22,0.5803327151482456,0.47083661546730526,0.4433179162551403,0.44250399988309774,0.48424781168844716,0.0566347309987048
8.518847405910492,2.0731418395234837,0.0648995041847229,0.0073754259515293,300,6,2,log2,8,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 8}",0.27183950915982336,0.3191809051803808,0.34448851623147647,0.34758197401916235,0.32077272614771074,0.03032395129887378,23,0.5931706391296159,0.46884319703623467,0.4480999142613339,0.44250853841353666,0.48815557221018024,0.061419132896638313
9.761972546577454,4.722912670883812,0.061404526233673096,0.0055805101750593215,300,2,2,log2,8,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 8}",0.2726980617633249,0.3205109150512967,0.34309980108140137,0.344979423465021,0.32032205034026096,0.02913285059899894,24,0.5972684726643627,0.47779072970588354,0.4476727625737664,0.4435556525410693,0.4915719043712705,0.06243873079762446
6.610033631324768,2.905373586040002,0.04737204313278198,0.005914003310154448,200,4,3,sqrt,8,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8}",0.26955835427491903,0.3223007845827959,0.33960804862406535,0.3467384688415499,0.31955141408083254,0.03020045365006027,25,0.579442155799883,0.47072246616509295,0.4416459279413807,0.44298841102395137,0.483699740232577,0.05648219904324189
